Risk_Flag,Interest_Revenue,Sampling_Weight,Application_Date,Age,Income,Debt_Ratio,Nb_Borrowers,Region,Bank_Relationship,Loan_Amt,Loan_Amt_Req,LTV,FICO_Score,Prior_Custom_Score,Current_Custom_Score,CB_Age_Oldest_TL,CB_Age_Newest_TL,CB_Avg_Mos_File,CB_Nb_Sat_TL,CB_Nb_60_Plus_TL,CB_Nb_90_Plus_TL,CB_Pct_Sat_TL,CB_Mos_Since_Dlq,CB_Max_Dlq_12_Mos,CB_Max_Dlq_Ever,CB_Nb_Total_TL,CB_Nb_TL_Open_12,CB_Pct_IL_TL,CB_Nb_Inq_6_Mos,CB_Nb_Inq_6_Mos_excl_7_Days,CB_Rev_Util,CB_IL_Util,CB_Nb_Rev_TL_w_Bal,CB_Nb_IL_TL_w_Bal,CB_Nb_Rev_Tl_75_Pct_Limit,CB_Pct_TL_w_Bal
1,251,48.4082,20101001,55,41226,12,1,REG2,M_Open,146000,66000,100,776,297,297,398,1,104,33,0,0,100,999,7,8,35,1,18,2,2,6,47,4,3,0,62
1,1642.5,48.4082,20100501,54,13750,33,1,REG2,M_Ever,350000,50000,99,710,259,259,407,2,93,49,1,0,94,17,6,5,52,2,35,3,3,34,84,2,4,0,50
0,929.79,1,20101001,49,6608,34,2,REG2,O_Ever,89000,17800,100,652,202,202,187,23,110,12,2,2,80,67,6,4,15,0,53,0,0,81,.,2,.,1,100
1,191,48.4082,20100901,50,10833,14,2,REG2,O_Open,241329,100000,41,790,292,292,261,23,88,22,0,0,100,999,7,8,22,0,23,0,0,7,.,3,1,0,36
1,621.5,48.4082,20111201,45,6667,25,2,REG2,NA,241549,25000,81,744,261,261,253,8,97,14,0,0,100,999,7,8,14,1,57,1,1,57,.,3,.,.,100
1,365,48.4082,20100901,50,3004,46,2,REG2,NA,121858,60000,80,769,295,295,350,18,98,19,0,0,100,999,7,8,20,0,25,0,0,14,24,8,3,0,85
1,2324,48.4082,20110601,54,48232,17,2,REG2,M_Ever,550000,117000,97,666,252,252,377,7,114,26,0,0,96,5,4,6,26,1,23,0,0,48,3,2,2,1,50
1,32.5,48.4082,20110801,45,3250,40,1,REG2,NA,171622,60000,61,806,272,272,303,4,101,11,0,0,100,999,7,8,12,1,36,0,0,1,97,2,2,0,57
1,553.5,48.4082,20110901,34,6583,15,2,REG2,M_Open,96000,18270,100,798,271,271,165,12,71,19,0,0,100,999,7,8,21,0,43,0,0,13,.,1,1,0,50
1,447.01,48.4082,20100701,36,3342,19,1,REG2,M_Open,88770,8877,100,694,249,249,158,6,75,28,0,0,100,999,7,8,28,1,29,0,0,57,.,7,1,3,89
0,866.18,1,20110601,45,3980,45,1,REG2,M_Open,85000,17200,88,680,201,201,115,6,71,14,0,0,100,999,7,8,14,2,14,5,4,83,.,9,1,8,100
0,117.5,1,20111001,37,6666,5,2,REG2,NA,135000,21000,90,741,257,257,231,12,80,17,0,0,94,16,6,6,18,0,39,2,2,8,.,4,1,1,50
1,233.5,48.4082,20101101,34,25000,10,2,REG2,NA,295900,45000,100,769,282,282,151,2,73,35,0,0,100,999,7,8,36,3,28,1,1,7,85,1,1,0,20
1,400.5,48.4082,20110901,34,11667,14,2,REG2,M_Open,148896,27000,99,775,269,269,184,1,69,24,0,0,100,999,7,8,31,3,45,2,2,19,72,3,3,0,67
0,313.34,1,20100701,49,9575,30,2,REG2,M_Open,72000,6200,100,689,268,268,303,1,69,37,0,0,100,999,7,8,40,3,53,1,1,49,82,10,6,0,94
1,95,48.4082,20100701,54,10417,5,1,REG2,O_Ever,185823,15000,18,793,283,283,312,1,112,14,0,0,100,999,7,8,16,2,38,0,0,3,.,4,1,0,71
0,1215.47,1,20100501,41,4285,18,2,REG2,M_Open,89350,24000,80,588,134,134,216,3,63,17,1,1,88,2,4,6,17,4,29,4,4,78,.,6,1,4,70
1,1005.87,48.4082,20110401,43,9335,3,2,REG2,M_Open,145000,20000,86,682,260,260,209,7,77,20,0,0,100,999,7,8,21,2,20,2,2,56,.,3,1,1,57
1,99,48.4082,20111101,39,5500,20,2,REG2,M_Open,157641,20000,63,796,297,297,193,18,97,19,0,0,100,999,7,8,20,0,45,0,0,4,.,2,1,0,75
1,54,48.4082,20111001,47,2833,26,1,REG2,NA,119950,50000,42,805,290,290,296,49,163,14,0,0,100,999,7,8,15,0,20,0,0,2,.,1,.,0,17
0,643.51,1,20110601,30,4750,28,1,REG2,M_Open,105000,12700,100,678,235,235,142,1,72,55,0,0,100,999,7,8,67,8,45,2,2,58,81,9,4,5,59
0,494.65,1,20110601,66,1809,23,2,REG2,NA,40788,9000,87,625,212,181,42,5,21,8,0,0,88,1,4,6,8,2,50,0,0,50,92,2,2,1,80
0,578,1,20100301,33,3333,46,1,REG2,NA,146268,20000,77,614,229,200,164,9,88,18,1,1,86,1,4,2,21,1,33,0,0,48,66,4,2,2,75
1,454,48.4082,20100501,27,3750,37,2,REG2,NA,131683,23000,99,712,245,237,52,12,31,10,0,0,100,999,7,8,10,0,60,0,0,38,61,2,3,2,83
0,298,1,20100501,75,2900,17,1,REG2,NA,70500,10000,89,708,208,197,288,3,131,23,6,4,89,21,6,5,27,2,48,4,4,24,48,8,3,2,92
1,479.5,48.4082,20100301,32,7833,33,2,REG2,NA,142000,19800,90,645,212,201,46,1,24,8,0,0,100,999,7,8,10,4,40,4,4,46,9,5,3,4,89
0,1178,1,20110101,50,9250,50,2,REG2,NA,324066,30000,94,659,252,209,92,11,57,32,0,0,97,8,4,6,32,1,44,4,4,45,68,4,4,1,57
1,270.5,48.4082,20101201,29,7588,29,2,REG2,NA,183257,50000,98,678,249,231,75,4,39,31,1,1,100,999,7,8,32,4,23,1,1,13,87,6,3,1,50
1,111,48.4082,20110301,48,6917,14,2,REG2,NA,69375,15000,33,786,298,286,309,8,126,15,0,0,100,999,7,8,17,2,53,0,0,7,83,3,3,.,100
0,0,1,20110801,27,5417,32,2,REG2,NA,87700,26000,99,658,219,190,96,2,49,15,1,1,78,13,6,6,19,2,44,6,6,0,95,0,2,0,40
1,353,48.4082,20110701,30,9167,16,2,REG2,NA,264000,30000,90,698,242,199,271,3,58,39,1,0,98,8,4,5,43,2,40,6,6,12,92,4,3,0,64
1,691.5,48.4082,20101101,32,5367,24,2,REG2,NA,120000,30000,80,731,296,270,155,20,94,13,0,0,100,999,7,8,15,0,53,0,0,42,55,3,1,0,50
0,1047,1,20110101,76,9708,47,1,REG2,NA,158004,100000,63,750,290,310,598,4,205,37,0,0,100,999,7,8,37,2,22,1,1,28,7,7,4,1,50
1,764,48.4082,20100901,42,15417,16,2,REG2,NA,316612,50000,93,777,305,294,235,7,111,20,0,0,100,999,7,8,20,1,25,0,0,12,70,7,2,0,90
0,1192.26,1,20110301,39,6333,37,1,REG2,NA,220000,23000,86,638,255,207,308,12,95,30,0,0,91,2,4,6,32,0,13,4,3,81,.,7,2,2,82
0,360,1,20101201,32,2834,46,1,REG2,NA,66987,10000,85,650,257,203,151,9,50,29,0,0,97,3,4,6,30,2,70,1,1,52,90,4,4,0,100
0,291,1,20100601,52,4108,48,1,REG2,NA,186723,34000,90,659,254,234,216,6,80,19,1,0,70,7,4,5,20,1,30,0,0,21,.,2,1,0,38
0,0,1,20100501,52,735,35,1,REG2,NA,38993,5000,22,689,253,214,145,145,145,2,0,0,50,60,6,6,2,0,100,1,1,.,.,.,1,.,100
0,1203.02,1,20101001,41,4250,15,2,REG2,NA,59301,24000,90,712,278,258,228,8,78,19,0,0,100,999,7,8,20,1,50,0,0,61,93,4,2,0,100
0,1267.65,1,20100401,40,3917,28,1,REG2,NA,128822,25000,98,685,231,236,214,3,82,27,0,0,87,32,6,6,30,2,50,2,2,94,76,2,3,2,100
0,577.53,1,20120101,40,5108,25,2,REG2,NA,66000,11400,97,667,249,229,310,3,95,24,1,0,96,3,3,5,28,2,46,1,1,43,55,4,3,1,78
0,315.5,1,20100501,45,3500,23,1,REG2,NA,40676,10000,25,760,266,246,130,0,45,14,0,0,100,999,7,8,16,3,44,2,2,25,.,2,2,0,44
0,1020,1,20110101,35,4917,21,2,REG2,NA,61000,39000,89,631,223,157,140,6,62,20,2,1,91,32,6,2,23,4,61,2,2,99,87,8,4,5,100
0,450.86,1,20110401,86,5031,41,2,REG2,O_Open,87500,8700,90,713,225,218,210,4,80,10,0,0,100,999,7,8,10,1,40,6,4,87,72,4,3,3,100
0,368,1,20110601,48,1750,29,1,REG2,M_Open,61000,7300,100,637,211,188,93,2,36,12,0,0,100,999,7,8,13,5,85,5,5,103,97,1,3,1,100
0,0,1,20100501,43,2917,14,1,REG2,M_Open,53529,10000,94,694,252,223,227,2,56,60,0,0,92,1,4,6,62,7,77,2,2,0,92,0,5,0,71
0,1293.5,1,20110201,54,6667,9,2,REG2,O_Open,107877,35000,64,608,239,243,224,0,123,38,2,0,93,1,3,5,45,1,28,3,3,33,22,4,3,0,54
0,763.8,1,20100501,53,4583,32,2,REG2,O_Open,51000,14300,100,689,252,243,162,5,82,15,0,0,100,999,7,8,20,2,45,3,3,60,76,5,1,2,67
1,1584,48.4082,20110101,32,16000,13,2,REG2,M_Open,238000,47400,99,718,288,275,181,14,63,38,0,0,100,999,7,8,39,0,28,0,0,35,83,4,3,2,50
1,641.5,48.4082,20110601,49,7708,42,2,REG2,M_Open,196000,73900,90,759,303,289,279,3,91,26,0,0,100,999,7,8,27,2,50,0,0,23,63,5,4,0,75
0,0,1,20120201,35,512,41,1,REG2,NA,42323,5000,37,602,213,211,27,9,19,8,1,1,100,999,7,8,8,2,100,2,1,.,.,.,.,.,.
0,412,1,20100401,43,4167,27,1,REG2,M_Open,193947,19000,56,601,207,164,116,17,46,12,4,1,50,5,3,4,16,0,38,2,1,81,.,6,1,1,88
0,955.5,1,20100701,30,6250,26,1,REG2,M_Open,159988,20000,100,694,279,252,143,12,65,19,2,2,100,999,7,8,19,0,21,0,0,22,37,2,2,0,50
0,864.5,1,20110301,22,6484,40,1,REG2,M_Open,260000,75000,94,661,232,212,49,9,23,11,0,0,100,999,7,8,12,1,25,1,1,76,74,4,2,3,67
0,763,1,20100401,53,6333,35,1,REG2,M_Open,220194,37900,100,608,231,201,336,5,111,17,2,1,74,1,0,2,20,2,32,0,0,39,.,5,2,0,88
0,542.5,1,20110201,74,3172,38,2,REG2,M_Open,141522,26800,83,705,232,188,158,4,75,13,1,1,93,80,6,3,14,1,57,1,1,97,77,2,2,2,100
1,440.97,48.4082,20110901,35,5833,13,1,REG2,M_Ever,86856,8700,100,614,223,207,.,4,59,36,2,1,95,13,6,3,40,3,38,0,0,51,.,5,1,3,67
0,501.39,1,20100801,30,4527,27,2,REG2,M_Open,78993,10000,85,682,289,257,131,5,58,27,0,0,100,999,7,8,30,4,36,2,2,20,87,4,2,1,67
0,497.24,1,20100801,31,2964,33,1,REG2,O_Open,97226,9000,97,701,263,234,138,3,53,28,0,0,100,999,7,8,28,4,25,2,2,37,.,8,2,2,71
0,546.5,1,20110501,49,3917,44,1,REG2,M_Open,142000,15000,91,638,214,183,141,3,72,24,1,1,74,4,4,4,27,2,33,1,1,35,89,6,3,3,77
1,121.5,48.4082,20101201,36,7500,15,2,REG2,M_Open,134244,15000,80,772,299,265,200,9,69,18,0,0,100,999,7,8,21,2,52,0,0,20,85,1,2,0,50
0,671,1,20100701,38,5175,26,1,REG2,M_Open,77000,21000,100,613,233,177,176,4,63,34,0,0,86,5,4,6,35,4,60,8,7,48,90,5,3,3,62
1,352,48.4082,20100801,34,9500,39,1,REG2,M_Open,200000,50000,33,687,195,191,184,5,82,20,4,4,79,44,6,2,24,2,46,3,3,35,.,2,2,.,83
0,292.5,1,20100901,41,7500,39,1,REG2,M_Open,295000,100000,90,763,278,260,198,3,100,23,1,0,92,41,5,5,25,1,68,2,2,4,53,2,4,0,75
1,212,48.4082,20111001,56,2500,42,1,REG2,M_Open,111111,38500,90,781,320,285,161,14,85,19,0,0,100,999,7,8,21,0,38,0,0,11,.,2,1,0,57
0,1641,1,20100401,43,3917,54,1,REG2,M_Open,146000,50000,64,634,228,171,155,15,53,16,1,1,81,5,4,6,16,0,44,0,0,79,.,5,1,2,86
0,295.58,1,20100501,49,9167,4,2,REG2,NA,44137,5000,93,648,226,222,315,3,96,45,1,1,98,6,4,6,48,2,46,2,2,41,67,9,3,2,80
0,352.92,1,20100701,37,6250,9,1,REG2,NA,83113,6800,90,672,210,191,154,2,83,9,2,1,81,20,6,4,16,3,44,6,3,49,92,6,2,2,100
0,894,1,20110201,51,5667,18,1,REG2,NA,104500,20000,97,600,217,189,316,30,132,8,10,6,47,4,3,3,19,0,47,0,0,38,60,2,2,0,57
1,10,48.4082,20110601,45,5400,31,2,REG2,O_Open,130241,85500,93,813,297,286,276,11,99,25,0,0,100,999,7,8,28,1,29,0,0,0,.,1,1,0,33
0,867.5,1,20100801,26,4250,14,2,REG2,NA,58000,17800,100,702,245,226,55,6,30,12,0,0,100,999,7,8,12,3,17,2,2,48,.,3,1,1,50
1,723.85,48.4082,20110401,54,6583,15,2,REG2,NA,95000,14250,100,731,245,204,266,2,69,12,0,0,100,999,6,7,14,4,46,5,5,73,59,4,3,1,78
1,596,48.4082,20100801,42,3134,34,2,REG2,O_Ever,95001,17000,100,674,251,220,139,7,73,24,1,1,96,38,6,6,25,1,24,1,1,48,92,5,2,1,70
1,0,48.4082,20110401,46,6250,9,2,REG2,M_Open,91743,10000,57,778,277,269,153,6,94,10,0,0,100,999,7,8,11,1,73,0,0,0,87,0,3,0,60
0,269.5,1,20100701,43,2917,29,2,REG2,M_Open,115210,15000,57,711,237,237,225,3,87,14,0,0,71,12,6,6,17,3,59,3,3,25,.,1,1,0,33
0,390.02,1,20100801,41,4600,15,2,REG2,O_Open,46000,6900,100,660,213,213,194,15,95,19,0,0,95,4,4,6,20,0,50,4,4,51,.,4,1,2,83
0,0,1,20100701,29,4167,8,1,REG2,O_Ever,59500,8900,78,752,242,242,98,3,40,22,0,0,100,999,7,8,23,6,17,4,3,0,81,0,1,0,11
0,94.5,1,20110301,37,3800,26,2,REG2,M_Open,100343,6800,97,688,234,234,122,2,59,23,0,0,96,1,4,6,25,4,52,1,1,11,65,2,4,1,67
0,1755.93,1,20120201,44,6550,25,2,REG2,O_Open,129900,35000,93,737,241,241,167,2,61,26,0,0,100,999,7,8,31,2,65,16,15,28,101,1,2,1,60
1,1805.5,48.4082,20100401,38,10750,29,2,REG2,M_Open,200000,37299,100,667,225,225,165,2,76,20,0,0,96,20,6,6,24,2,29,3,3,52,.,3,1,2,57
1,22,48.4082,20110101,56,4375,36,2,REG2,NA,386991,100000,26,804,285,285,321,87,170,8,0,0,100,999,7,8,9,0,56,1,1,1,.,1,.,0,50
1,460.99,48.4082,20110501,44,4917,27,1,REG2,M_Open,154925,9200,80,712,216,216,247,8,94,13,5,2,72,53,6,4,18,2,22,0,0,37,.,6,1,0,70
1,3752.21,48.4082,20110701,43,27450,17,1,REG2,M_Open,460000,75000,78,581,193,193,243,5,106,21,1,0,86,1,3,5,22,2,14,2,2,79,.,9,1,6,92
1,756.5,48.4082,20120101,29,5000,43,1,REG2,M_Open,249000,50000,86,750,250,250,137,1,55,20,0,0,100,999,7,8,23,3,43,4,3,33,92,2,3,0,63
0,0,1,20120201,51,4167,32,2,REG2,M_Open,92236,19000,78,785,244,244,215,14,63,20,0,0,96,31,6,6,25,0,32,1,1,0,.,1,1,0,20
1,216,48.4082,20120201,33,3167,28,1,REG2,M_Open,95443,37000,76,775,256,256,133,1,52,24,0,0,100,999,7,8,26,2,31,1,1,8,97,2,4,0,70
1,103.5,48.4082,20101201,37,27083,10,2,REG2,M_Open,359039,100000,70,781,276,276,177,1,73,25,0,0,100,999,7,8,33,2,30,1,1,2,.,3,1,0,40
1,416.82,48.4082,20100601,32,6250,14,1,REG2,M_Open,103753,8200,80,743,197,197,139,1,40,12,0,0,100,999,7,8,14,4,36,5,5,19,97,5,2,0,88
1,586,48.4082,20100401,39,5000,39,2,REG2,M_Open,281000,50000,78,720,275,275,203,2,79,41,0,0,98,42,6,6,43,4,19,2,2,16,9,6,2,1,73
1,1789,48.4082,20101101,56,10000,43,2,REG2,M_Open,451971,50000,63,647,226,226,416,19,145,30,0,0,82,4,4,6,34,0,21,0,0,62,55,11,2,5,78
1,489,48.4082,20110601,24,4333,30,1,REG2,NA,196848,18500,83,673,217,217,72,5,32,17,0,0,100,999,7,8,17,5,12,2,2,58,65,3,2,0,83
1,148.5,48.4082,20110401,64,4200,32,2,REG2,M_Open,136000,50000,96,780,268,268,464,3,153,33,0,0,100,999,6,7,34,2,35,1,1,4,.,8,1,0,80
1,607.86,48.4082,20120101,44,2833,45,1,REG2,O_Ever,190000,12000,89,695,251,251,152,3,72,53,0,0,100,999,7,8,59,5,21,6,6,43,.,3,1,0,80
1,0,48.4082,20110901,35,9667,29,2,REG2,M_Open,235000,30000,89,755,227,227,151,4,66,10,1,0,91,51,6,5,13,2,23,0,0,0,.,0,1,.,33
1,550.5,48.4082,20110701,44,6834,21,2,REG2,M_Open,164739,27000,45,758,277,277,174,6,74,25,0,0,100,999,7,8,26,1,23,0,0,19,77,2,3,0,67
1,926.5,48.4082,20110101,34,4417,28,1,REG2,M_Open,142937,37300,80,611,190,190,166,8,72,18,1,0,77,3,4,5,22,2,32,2,2,82,28,5,2,3,88
0,847.5,1,20100901,76,2650,31,1,REG2,O_Open,43110,30000,70,606,219,219,590,2,185,29,1,0,90,7,4,5,31,4,19,1,1,55,.,10,.,3,69
0,292.57,1,20110401,45,3092,3,1,REG2,O_Ever,58500,5850,90,727,244,244,229,2,72,28,0,0,100,999,7,8,33,3,48,10,10,30,.,6,2,2,50
0,297.07,1,20101001,43,4880,18,2,REG2,M_Open,37305,5500,99,670,228,228,106,2,45,21,0,0,100,999,7,8,23,3,87,1,1,79,94,1,5,1,100
0,666.43,1,20100601,39,8323,29,2,REG2,M_Open,137200,13000,100,653,246,246,245,3,79,38,0,0,90,11,4,6,41,4,45,1,0,38,84,5,4,2,56
1,616,48.4082,20111101,21,4771,20,2,REG2,NA,95737,15000,100,610,205,186,41,10,19,8,0,0,88,8,4,6,8,4,50,2,2,73,79,2,2,1,80
1,874.5,48.4082,20110901,36,8667,11,2,REG2,NA,93610,24000,90,655,247,235,177,8,88,23,0,0,83,10,4,6,24,3,42,1,1,28,44,4,3,2,70
0,434.5,1,20110301,45,11250,41,1,REG2,NA,270000,68000,100,717,275,267,160,4,57,30,0,0,100,999,7,8,31,5,55,2,2,7,85,3,9,0,86
1,825,48.4082,20111101,45,10001,24,2,REG2,NA,300000,50000,96,763,303,278,240,6,94,19,0,0,100,999,7,8,19,2,47,0,0,21,88,3,2,0,83
1,1053.55,48.4082,20110201,43,6000,29,2,REG2,NA,94490,21000,81,754,278,261,197,11,70,24,0,0,100,999,7,8,29,1,66,0,0,64,81,2,3,0,83
0,605.34,1,20110501,43,5537,22,1,REG2,NA,115000,11500,100,721,287,246,138,15,70,16,0,0,100,999,7,8,17,0,29,1,1,49,72,3,2,2,71
1,99,48.4082,20100601,43,2997,11,2,REG2,NA,25410,13000,56,753,257,264,168,4,99,13,0,0,71,48,6,6,17,1,65,0,0,10,26,1,2,.,75
0,858,1,20110201,32,11000,11,1,REG2,NA,133463,26600,100,653,217,201,137,4,56,36,1,1,100,999,6,8,40,9,55,3,3,32,92,7,5,2,75
0,3158,1,20110101,49,16667,38,2,REG2,NA,360000,74000,79,675,233,206,226,9,62,14,0,0,93,28,6,6,15,3,47,0,0,79,.,4,1,3,83
0,298.79,1,20100601,37,2500,22,2,REG2,NA,26000,5000,100,680,236,217,68,10,33,16,0,0,100,999,7,8,16,2,13,2,2,53,58,5,2,3,64
0,132.5,1,20110401,29,3120,25,1,REG2,NA,76120,7900,90,615,237,178,92,29,65,5,2,2,67,27,6,4,7,0,50,1,1,28,.,2,1,.,75
0,448.5,1,20100301,41,8333,21,1,REG2,NA,110440,26000,91,664,239,202,142,14,85,9,4,3,82,12,6,3,13,0,64,1,1,30,35,2,2,0,100
1,595,48.4082,20120201,38,5000,40,2,REG2,NA,102740,21000,100,750,313,272,153,21,63,28,0,0,100,999,7,8,29,0,34,1,1,17,.,3,1,1,40
0,361.5,1,20110501,46,4512,49,1,REG2,NA,113630,50000,90,727,290,263,316,4,85,53,0,0,100,999,7,8,57,4,21,1,1,20,97,10,4,3,50
0,1282.02,1,20101201,68,2012,20,1,REG2,NA,97240,25000,26,689,253,211,373,4,101,23,0,0,96,7,4,6,25,4,52,5,5,49,100,2,1,0,75
0,545,1,20100301,33,4958,33,1,REG2,NA,117370,22400,99,649,206,196,81,2,35,34,0,0,97,.,6,6,36,6,25,6,6,35,74,11,6,2,71
0,469.1,1,20100501,20,4376,20,1,REG2,NA,95000,9000,100,603,206,184,113,2,36,37,0,0,97,8,4,6,38,6,50,9,9,59,94,4,5,1,69
0,445.85,1,20100501,47,6833,12,2,REG2,NA,46000,8000,98,703,242,206,221,3,76,13,0,0,100,999,7,8,13,4,54,3,3,75,96,5,4,2,100
1,129.88,48.4082,20101001,45,0,.,2,REG2,NA,0,9300,32,.,0,196,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
0,1441,1,20110101,47,8083,30,2,REG2,NA,217400,57000,94,618,221,198,129,4,63,32,0,0,84,23,6,6,32,5,31,3,3,82,73,4,4,3,73
0,408.68,1,20101001,54,5583,12,2,REG2,NA,79200,7920,100,709,277,259,373,2,109,27,0,0,97,30,6,6,32,1,34,1,1,57,.,3,1,1,63
1,5.5,48.4082,20101201,72,8334,44,2,REG2,NA,215000,21000,90,788,280,244,433,6,138,21,0,0,96,76,6,6,23,2,74,4,4,0,93,2,2,0,57
1,756.22,48.4082,20120101,23,2083,45,1,REG2,NA,91190,15000,76,690,243,219,63,2,36,14,0,0,100,999,7,8,15,4,47,1,1,70,.,4,1,2,71
1,86.5,48.4082,20100701,41,5397,27,2,REG2,NA,173800,40000,70,729,272,253,181,4,68,27,1,0,89,30,6,5,28,2,46,1,1,4,69,3,2,0,45
0,0,1,20101201,48,1629,22,1,REG2,NA,32340,10000,58,693,258,157,139,13,68,4,1,0,80,8,3,5,5,0,60,1,1,0,93,0,2,.,67
1,76,48.4082,20111001,41,6917,20,2,REG2,NA,142340,28106,97,734,258,240,200,10,74,31,0,0,97,4,4,6,35,1,29,0,0,0,61,2,3,0,38
0,553.5,1,20110301,39,2667,39,1,REG2,NA,119232,18800,95,626,217,167,195,5,51,17,2,2,84,5,1,2,19,3,53,1,1,32,83,2,2,2,75
0,693.5,1,20101101,40,5667,25,2,REG2,NA,135300,32000,98,618,234,178,172,56,116,10,12,12,58,20,0,2,21,0,17,0,0,12,.,2,.,.,67
0,24,1,20100601,35,3665,29,1,REG2,NA,109890,15300,97,789,288,273,173,3,104,12,0,0,100,999,7,8,12,1,33,1,1,0,.,1,1,0,25
1,322,48.4082,20100801,49,9583,21,2,REG2,NA,110220,62725,90,748,274,269,322,4,103,25,1,0,92,21,6,5,26,1,12,0,0,2,.,2,1,1,33
1,91.5,48.4082,20110301,52,2917,39,1,REG2,NA,129910,30000,76,756,309,275,280,13,102,22,0,0,91,26,6,6,23,0,9,0,0,3,.,4,1,1,42
1,2023,48.4082,20110201,34,6833,40,2,REG2,NA,182000,86100,90,720,273,238,142,6,70,16,0,0,100,999,7,8,18,4,56,1,1,67,101,2,2,1,100
1,339.5,48.4082,20100901,59,6250,13,2,REG2,NA,57000,15000,100,664,243,238,409,6,72,33,0,0,92,5,4,6,36,3,53,0,0,17,58,3,3,2,41
1,173.49,48.4082,20110101,50,0,.,2,REG2,NA,0,26000,63,.,0,196,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
1,759.87,48.4082,20100301,33,6042,20,2,REG2,NA,122210,15000,92,650,247,221,148,12,93,14,1,0,67,7,4,5,15,0,47,1,1,73,34,3,2,0,100
0,321,1,20101201,33,3292,35,1,REG2,NA,68200,25000,65,655,218,185,133,8,77,16,3,2,76,5,3,4,21,2,29,2,2,32,2,6,2,1,80
1,291.56,48.4082,20111001,47,5183,9,2,REG2,NA,32230,5800,91,644,255,220,164,7,64,21,0,0,86,5,4,6,21,1,19,0,0,70,52,5,1,1,75
0,0,1,20100401,40,2401,19,1,REG2,NA,41360,15000,47,762,281,265,192,63,148,7,0,0,100,999,7,8,7,0,71,1,1,.,.,.,1,.,100
0,1281.47,1,20100901,34,6125,44,2,REG2,NA,132661,25000,80,693,235,210,162,6,58,12,1,1,100,999,6,8,13,2,46,2,2,73,42,4,3,1,88
0,674.5,1,20100401,34,2833,34,1,REG2,NA,56500,17000,99,667,240,214,164,8,71,24,1,0,85,0,4,5,27,1,30,4,4,17,30,3,6,0,75
0,678.5,1,20101101,40,3500,35,1,REG2,NA,116490,20841,90,667,232,176,143,2,38,8,3,2,90,67,6,2,12,3,30,0,0,25,.,3,1,0,67
0,746.42,1,20101101,56,4083,22,2,REG2,NA,75460,14760,100,734,263,257,353,6,108,50,0,0,98,15,6,6,54,2,31,0,0,44,71,8,3,4,55
0,368.88,1,20100901,28,2404,28,2,REG2,NA,32500,6500,20,611,222,182,127,10,46,13,0,0,92,4,4,6,13,1,54,1,1,88,75,5,3,2,89
0,46,1,20100301,41,3917,37,2,REG2,NA,152240,51000,82,699,255,228,169,8,86,12,3,2,80,12,6,5,17,1,33,0,0,1,.,1,1,0,40
1,586.5,48.4082,20111201,41,7167,21,2,REG2,NA,136290,61000,88,708,282,262,251,3,77,33,0,0,100,999,7,8,37,3,35,2,2,20,62,7,2,2,69
0,14,1,20100701,52,6220,19,2,REG2,NA,108251,30000,95,737,283,252,322,14,117,32,1,1,100,999,6,8,34,0,50,0,0,0,.,1,1,0,29
0,1447.44,1,20100301,39,4583,20,2,REG2,NA,73920,28000,100,670,277,248,204,6,89,20,0,0,100,999,7,8,20,1,40,1,1,90,100,2,2,1,100
0,2740.5,1,20110201,61,7000,33,2,REG2,NA,123508,90000,90,607,209,164,367,2,74,24,0,0,96,8,4,6,26,10,46,7,6,77,63,6,4,4,100
0,2484.62,1,20100601,43,11917,20,2,REG2,NA,138380,49501,99,617,207,161,164,7,62,16,1,1,72,2,4,3,19,2,47,1,1,67,62,5,2,3,100
0,767.14,1,20101101,40,3917,44,2,REG2,NA,115000,15000,100,769,263,257,204,3,91,22,0,0,100,999,7,8,22,1,32,2,2,70,85,3,3,2,55
1,576,48.4082,20120201,39,7250,28,2,REG2,NA,170000,69000,90,721,293,240,174,12,77,45,0,0,98,999,6,7,48,0,40,6,6,19,83,2,3,1,38
0,977.28,1,20101101,39,5292,16,2,REG2,NA,75000,19000,100,603,217,201,190,6,74,21,0,0,65,1,4,6,23,1,48,0,0,94,.,6,1,2,100
0,1014,1,20100501,39,10000,13,2,REG2,NA,164670,23000,100,620,216,182,208,4,69,20,0,0,65,3,4,6,20,2,40,6,6,70,100,4,3,2,64
0,169.5,1,20110201,33,9458,10,2,REG2,NA,85000,19800,100,604,246,244,174,7,84,35,2,0,73,8,4,5,37,2,38,1,1,17,65,3,5,0,62
1,2245,48.4082,20110501,43,7167,32,2,REG2,NA,162800,73000,90,712,280,264,250,18,81,19,0,0,100,999,7,8,20,0,20,1,1,69,54,6,3,2,69
0,204.5,1,20101101,38,2641,24,1,REG2,NA,38170,7000,90,747,297,256,160,7,49,15,0,0,100,999,7,8,15,1,20,1,1,14,.,2,1,0,30
1,38.5,48.4082,20111101,66,2787,48,2,REG2,NA,128040,89000,70,777,290,278,403,3,131,18,0,0,100,999,7,8,21,2,24,4,4,2,.,4,.,0,40
0,181,1,20100901,38,4627,18,2,REG2,NA,74910,20400,99,652,234,203,149,7,64,22,2,0,85,6,3,5,26,3,54,2,2,25,97,1,4,1,63
